1,0.572324073,0.256490779,0.55668512,0.720806678,0.600593868,0.513352895,-0.176759811
0.572324073,1,0.259903421,0.055892959,0.36206469,0.763384979,0.198847096,0.166987225
0.256490779,0.259903421,1,0.400758295,0.311882144,0.651924755,0.587192879,-0.240965799
0.55668512,0.055892959,0.400758295,1,0.812236731,0.324338346,0.781921255,-0.542326145
0.720806678,0.36206469,0.311882144,0.812236731,1,0.450216742,0.760337168,-0.400616808
0.600593868,0.763384979,0.651924755,0.324338346,0.450216742,1,0.4944572,-0.085435766
0.513352895,0.198847096,0.587192879,0.781921255,0.760337168,0.4944572,1,-0.439983338
-0.176759811,0.166987225,-0.240965799,-0.542326145,-0.400616808,-0.085435766,-0.439983338,1
